ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,forma_de_venda,Regiao,Faturamento,Região
78291,2024-10-01,São Paulo,Teclado Mecânico,250.0,2,Cliente_20381,Presencial,Sudeste,500.0,Sudeste
23809,2024-10-01,São Paulo,Mouse Gamer,120.0,5,Cliente_2845,Presencial,Sudeste,600.0,Sudeste
68774,2024-10-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_7709,Presencial,Sudeste,1200.0,Sudeste
38938,2024-10-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_6356,Presencial,Sudeste,1200.0,Sudeste
89592,2024-10-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_23240,Presencial,Sudeste,1200.0,Sudeste
89166,2024-10-01,São Paulo,"Monitor 27""",1200.0,1,Cliente_270,Presencial,Sudeste,1200.0,Sudeste
91028,2024-10-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_4410,Presencial,Sudeste,2200.0,Sudeste
90398,2024-10-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17786,Presencial,Sudeste,2200.0,Sudeste
87411,2024-10-01,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19206,Presencial,Sudeste,2200.0,Sudeste
51851,2024-10-01,São Paulo,Notebook HP,3200.0,1,Cliente_15457,Presencial,Sudeste,3200.0,Sudeste
4834,2024-10-01,São Paulo,Notebook HP,3200.0,1,Cliente_19273,Presencial,Sudeste,3200.0,Sudeste
20494,2024-10-01,São Paulo,Notebook HP,3200.0,1,Cliente_27338,Presencial,Sudeste,3200.0,Sudeste
32282,2024-10-01,São Paulo,Notebook HP,3200.0,1,Cliente_3893,Presencial,Sudeste,3200.0,Sudeste
46619,2024-10-01,São Paulo,Notebook Dell,3500.0,1,Cliente_16063,Presencial,Sudeste,3500.0,Sudeste
95713,2024-10-01,São Paulo,Notebook Dell,3500.0,1,Cliente_10076,Presencial,Sudeste,3500.0,Sudeste
43440,2024-10-01,São Paulo,iPhone 14,5500.0,1,Cliente_4865,Presencial,Sudeste,5500.0,Sudeste
2710,2024-10-01,São Paulo,iPhone 14,5500.0,1,Cliente_16775,Presencial,Sudeste,5500.0,Sudeste
91120,2024-10-01,São Paulo,iPhone 14,5500.0,1,Cliente_21122,Presencial,Sudeste,5500.0,Sudeste
28954,2024-10-01,São Paulo,Notebook HP,3200.0,2,Cliente_20451,Presencial,Sudeste,6400.0,Sudeste
3919,2024-10-02,São Paulo,Cabo HDMI,40.0,1,Cliente_24838,Presencial,Sudeste,40.0,Sudeste
29699,2024-10-02,São Paulo,Mouse Gamer,120.0,1,Cliente_7658,Presencial,Sudeste,120.0,Sudeste
13563,2024-10-02,São Paulo,Mouse Gamer,120.0,1,Cliente_16401,Presencial,Sudeste,120.0,Sudeste
73763,2024-10-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_14400,Presencial,Sudeste,250.0,Sudeste
73519,2024-10-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_3129,Presencial,Sudeste,250.0,Sudeste
88197,2024-10-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_22539,Presencial,Sudeste,250.0,Sudeste
12105,2024-10-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_5285,Presencial,Sudeste,250.0,Sudeste
41028,2024-10-02,São Paulo,Teclado Mecânico,250.0,1,Cliente_7071,Presencial,Sudeste,250.0,Sudeste
28462,2024-10-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_17082,Presencial,Sudeste,1200.0,Sudeste
67279,2024-10-02,São Paulo,"Monitor 27""",1200.0,1,Cliente_8212,Presencial,Sudeste,1200.0,Sudeste
54388,2024-10-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16950,Presencial,Sudeste,2200.0,Sudeste
65378,2024-10-02,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16729,Presencial,Sudeste,2200.0,Sudeste
35959,2024-10-02,São Paulo,Notebook HP,3200.0,1,Cliente_15023,Presencial,Sudeste,3200.0,Sudeste
76200,2024-10-02,São Paulo,Notebook HP,3200.0,1,Cliente_2554,Presencial,Sudeste,3200.0,Sudeste
86133,2024-10-02,São Paulo,Notebook HP,3200.0,1,Cliente_17230,Presencial,Sudeste,3200.0,Sudeste
88474,2024-10-02,São Paulo,Notebook Dell,3500.0,1,Cliente_21810,Presencial,Sudeste,3500.0,Sudeste
22979,2024-10-02,São Paulo,"Monitor 27""",1200.0,3,Cliente_11741,Presencial,Sudeste,3600.0,Sudeste
500,2024-10-02,São Paulo,iPhone 14,5500.0,1,Cliente_28825,Presencial,Sudeste,5500.0,Sudeste
24909,2024-10-03,São Paulo,Cabo HDMI,40.0,1,Cliente_2701,Presencial,Sudeste,40.0,Sudeste
45311,2024-10-03,São Paulo,Cabo HDMI,40.0,1,Cliente_4285,Presencial,Sudeste,40.0,Sudeste
87102,2024-10-03,São Paulo,Mouse Gamer,120.0,2,Cliente_12097,Presencial,Sudeste,240.0,Sudeste
90386,2024-10-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_23108,Presencial,Sudeste,250.0,Sudeste
59452,2024-10-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_14584,Presencial,Sudeste,250.0,Sudeste
89723,2024-10-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_24416,Presencial,Sudeste,250.0,Sudeste
90828,2024-10-03,São Paulo,"Monitor 27""",1200.0,1,Cliente_24120,Presencial,Sudeste,1200.0,Sudeste
64707,2024-10-03,São Paulo,Notebook Dell,3500.0,1,Cliente_19136,Presencial,Sudeste,3500.0,Sudeste
16154,2024-10-03,São Paulo,iPhone 14,5500.0,1,Cliente_20439,Presencial,Sudeste,5500.0,Sudeste
28378,2024-10-03,São Paulo,iPhone 14,5500.0,1,Cliente_7323,Presencial,Sudeste,5500.0,Sudeste
84623,2024-10-03,São Paulo,iPhone 14,5500.0,1,Cliente_15437,Presencial,Sudeste,5500.0,Sudeste
29815,2024-10-03,São Paulo,iPhone 14,5500.0,1,Cliente_432,Presencial,Sudeste,5500.0,Sudeste
52245,2024-10-03,São Paulo,Smartphone Samsung,2200.0,3,Cliente_15630,Presencial,Sudeste,6600.0,Sudeste
95198,2024-10-03,São Paulo,Notebook Dell,3500.0,2,Cliente_14911,Presencial,Sudeste,7000.0,Sudeste
12995,2024-10-03,São Paulo,Notebook Dell,3500.0,2,Cliente_28361,Presencial,Sudeste,7000.0,Sudeste
70266,2024-10-04,São Paulo,Cabo HDMI,40.0,1,Cliente_9523,Presencial,Sudeste,40.0,Sudeste
91158,2024-10-04,São Paulo,Cabo HDMI,40.0,1,Cliente_1526,Presencial,Sudeste,40.0,Sudeste
41440,2024-10-04,São Paulo,Cabo HDMI,40.0,1,Cliente_29115,Presencial,Sudeste,40.0,Sudeste
37599,2024-10-04,São Paulo,Cabo HDMI,40.0,2,Cliente_1721,Presencial,Sudeste,80.0,Sudeste
81920,2024-10-04,São Paulo,Cabo HDMI,40.0,2,Cliente_374,Presencial,Sudeste,80.0,Sudeste
20906,2024-10-04,São Paulo,Mouse Gamer,120.0,1,Cliente_12971,Presencial,Sudeste,120.0,Sudeste
77486,2024-10-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_9930,Presencial,Sudeste,250.0,Sudeste
43429,2024-10-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_21159,Presencial,Sudeste,250.0,Sudeste
90798,2024-10-04,São Paulo,Teclado Mecânico,250.0,3,Cliente_13413,Presencial,Sudeste,750.0,Sudeste
77853,2024-10-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_26817,Presencial,Sudeste,1200.0,Sudeste
63578,2024-10-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_9490,Presencial,Sudeste,1200.0,Sudeste
88572,2024-10-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_276,Presencial,Sudeste,2200.0,Sudeste
5244,2024-10-04,São Paulo,Smartphone Samsung,2200.0,1,Cliente_28480,Presencial,Sudeste,2200.0,Sudeste
1023,2024-10-04,São Paulo,Notebook HP,3200.0,1,Cliente_26802,Presencial,Sudeste,3200.0,Sudeste
35039,2024-10-04,São Paulo,Notebook HP,3200.0,1,Cliente_13684,Presencial,Sudeste,3200.0,Sudeste
74390,2024-10-04,São Paulo,Notebook Dell,3500.0,1,Cliente_16454,Presencial,Sudeste,3500.0,Sudeste
53266,2024-10-04,São Paulo,Smartphone Samsung,2200.0,2,Cliente_14411,Presencial,Sudeste,4400.0,Sudeste
53335,2024-10-04,São Paulo,Notebook Dell,3500.0,2,Cliente_23749,Presencial,Sudeste,7000.0,Sudeste
40478,2024-10-04,São Paulo,iPhone 14,5500.0,2,Cliente_27528,Presencial,Sudeste,11000.0,Sudeste
19722,2024-10-04,São Paulo,Notebook Dell,3500.0,5,Cliente_5529,Presencial,Sudeste,17500.0,Sudeste
89109,2024-10-04,São Paulo,iPhone 14,5500.0,5,Cliente_26946,Presencial,Sudeste,27500.0,Sudeste
17698,2024-10-05,São Paulo,Cabo HDMI,40.0,1,Cliente_15143,Presencial,Sudeste,40.0,Sudeste
57375,2024-10-05,São Paulo,Cabo HDMI,40.0,1,Cliente_19262,Presencial,Sudeste,40.0,Sudeste
36510,2024-10-05,São Paulo,Mouse Gamer,120.0,1,Cliente_28425,Presencial,Sudeste,120.0,Sudeste
81998,2024-10-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_4184,Presencial,Sudeste,250.0,Sudeste
60072,2024-10-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_4862,Presencial,Sudeste,250.0,Sudeste
32729,2024-10-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_26886,Presencial,Sudeste,250.0,Sudeste
57577,2024-10-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_13386,Presencial,Sudeste,250.0,Sudeste
56957,2024-10-05,São Paulo,Teclado Mecânico,250.0,1,Cliente_7943,Presencial,Sudeste,250.0,Sudeste
8976,2024-10-05,São Paulo,Mouse Gamer,120.0,5,Cliente_6548,Presencial,Sudeste,600.0,Sudeste
54940,2024-10-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_21808,Presencial,Sudeste,1200.0,Sudeste
40305,2024-10-05,São Paulo,"Monitor 27""",1200.0,1,Cliente_17247,Presencial,Sudeste,1200.0,Sudeste
80216,2024-10-05,São Paulo,Notebook HP,3200.0,1,Cliente_8934,Presencial,Sudeste,3200.0,Sudeste
7916,2024-10-05,São Paulo,Notebook HP,3200.0,1,Cliente_5461,Presencial,Sudeste,3200.0,Sudeste
50328,2024-10-05,São Paulo,Notebook Dell,3500.0,1,Cliente_22133,Presencial,Sudeste,3500.0,Sudeste
68767,2024-10-05,São Paulo,"Monitor 27""",1200.0,3,Cliente_26731,Presencial,Sudeste,3600.0,Sudeste
35054,2024-10-05,São Paulo,Smartphone Samsung,2200.0,2,Cliente_24063,Presencial,Sudeste,4400.0,Sudeste
54282,2024-10-05,São Paulo,Notebook HP,3200.0,2,Cliente_23807,Presencial,Sudeste,6400.0,Sudeste
99492,2024-10-05,São Paulo,Notebook Dell,3500.0,2,Cliente_9730,Presencial,Sudeste,7000.0,Sudeste
88528,2024-10-05,São Paulo,iPhone 14,5500.0,2,Cliente_14211,Presencial,Sudeste,11000.0,Sudeste
36955,2024-10-06,São Paulo,Cabo HDMI,40.0,1,Cliente_21785,Presencial,Sudeste,40.0,Sudeste
63225,2024-10-06,São Paulo,Cabo HDMI,40.0,1,Cliente_29159,Presencial,Sudeste,40.0,Sudeste
13717,2024-10-06,São Paulo,Cabo HDMI,40.0,1,Cliente_7948,Presencial,Sudeste,40.0,Sudeste
29820,2024-10-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_5838,Presencial,Sudeste,250.0,Sudeste
56457,2024-10-06,São Paulo,Teclado Mecânico,250.0,1,Cliente_9193,Presencial,Sudeste,250.0,Sudeste
45407,2024-10-06,São Paulo,Teclado Mecânico,250.0,2,Cliente_17592,Presencial,Sudeste,500.0,Sudeste
11436,2024-10-06,São Paulo,Teclado Mecânico,250.0,2,Cliente_25218,Presencial,Sudeste,500.0,Sudeste
33585,2024-10-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_1265,Presencial,Sudeste,1200.0,Sudeste
10035,2024-10-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_8675,Presencial,Sudeste,1200.0,Sudeste
49917,2024-10-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_19475,Presencial,Sudeste,1200.0,Sudeste
61078,2024-10-06,São Paulo,Notebook HP,3200.0,1,Cliente_7240,Presencial,Sudeste,3200.0,Sudeste
91595,2024-10-06,São Paulo,Notebook HP,3200.0,1,Cliente_19682,Presencial,Sudeste,3200.0,Sudeste
74123,2024-10-06,São Paulo,Notebook HP,3200.0,1,Cliente_14739,Presencial,Sudeste,3200.0,Sudeste
9816,2024-10-06,São Paulo,Notebook HP,3200.0,1,Cliente_25146,Presencial,Sudeste,3200.0,Sudeste
69383,2024-10-06,São Paulo,Notebook Dell,3500.0,1,Cliente_19022,Presencial,Sudeste,3500.0,Sudeste
85159,2024-10-06,São Paulo,iPhone 14,5500.0,1,Cliente_7168,Presencial,Sudeste,5500.0,Sudeste
17287,2024-10-06,São Paulo,"Monitor 27""",1200.0,5,Cliente_18448,Presencial,Sudeste,6000.0,Sudeste
8586,2024-10-07,São Paulo,Cabo HDMI,40.0,1,Cliente_25880,Presencial,Sudeste,40.0,Sudeste
41212,2024-10-07,São Paulo,Cabo HDMI,40.0,1,Cliente_20497,Presencial,Sudeste,40.0,Sudeste
8733,2024-10-07,São Paulo,Mouse Gamer,120.0,1,Cliente_4029,Presencial,Sudeste,120.0,Sudeste
33522,2024-10-07,São Paulo,Teclado Mecânico,250.0,1,Cliente_20859,Presencial,Sudeste,250.0,Sudeste
15715,2024-10-07,São Paulo,"Monitor 27""",1200.0,1,Cliente_29100,Presencial,Sudeste,1200.0,Sudeste
74124,2024-10-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11950,Presencial,Sudeste,2200.0,Sudeste
26651,2024-10-07,São Paulo,Smartphone Samsung,2200.0,1,Cliente_14092,Presencial,Sudeste,2200.0,Sudeste
69829,2024-10-07,São Paulo,Notebook HP,3200.0,1,Cliente_9050,Presencial,Sudeste,3200.0,Sudeste
21611,2024-10-07,São Paulo,Notebook HP,3200.0,1,Cliente_10139,Presencial,Sudeste,3200.0,Sudeste
83018,2024-10-07,São Paulo,Notebook HP,3200.0,1,Cliente_27641,Presencial,Sudeste,3200.0,Sudeste
74683,2024-10-07,São Paulo,Notebook Dell,3500.0,1,Cliente_23762,Presencial,Sudeste,3500.0,Sudeste
40501,2024-10-07,São Paulo,Notebook Dell,3500.0,1,Cliente_21316,Presencial,Sudeste,3500.0,Sudeste
43374,2024-10-07,São Paulo,Notebook Dell,3500.0,1,Cliente_26429,Presencial,Sudeste,3500.0,Sudeste
85122,2024-10-07,São Paulo,iPhone 14,5500.0,1,Cliente_1405,Presencial,Sudeste,5500.0,Sudeste
10164,2024-10-07,São Paulo,iPhone 14,5500.0,1,Cliente_14688,Presencial,Sudeste,5500.0,Sudeste
58302,2024-10-07,São Paulo,iPhone 14,5500.0,1,Cliente_17787,Presencial,Sudeste,5500.0,Sudeste
8379,2024-10-07,São Paulo,"Monitor 27""",1200.0,5,Cliente_28378,Presencial,Sudeste,6000.0,Sudeste
30111,2024-10-07,São Paulo,Notebook HP,3200.0,2,Cliente_1017,Presencial,Sudeste,6400.0,Sudeste
43560,2024-10-07,São Paulo,Notebook Dell,3500.0,2,Cliente_27460,Presencial,Sudeste,7000.0,Sudeste
70718,2024-10-07,São Paulo,iPhone 14,5500.0,2,Cliente_5384,Presencial,Sudeste,11000.0,Sudeste
85980,2024-10-08,São Paulo,Cabo HDMI,40.0,1,Cliente_8209,Presencial,Sudeste,40.0,Sudeste
38069,2024-10-08,São Paulo,Cabo HDMI,40.0,1,Cliente_22357,Presencial,Sudeste,40.0,Sudeste
40170,2024-10-08,São Paulo,Mouse Gamer,120.0,1,Cliente_10824,Presencial,Sudeste,120.0,Sudeste
51162,2024-10-08,São Paulo,Mouse Gamer,120.0,1,Cliente_28865,Presencial,Sudeste,120.0,Sudeste
63756,2024-10-08,São Paulo,Mouse Gamer,120.0,2,Cliente_12222,Presencial,Sudeste,240.0,Sudeste
19177,2024-10-08,São Paulo,Teclado Mecânico,250.0,1,Cliente_14611,Presencial,Sudeste,250.0,Sudeste
2039,2024-10-08,São Paulo,Teclado Mecânico,250.0,1,Cliente_14192,Presencial,Sudeste,250.0,Sudeste
65897,2024-10-08,São Paulo,Teclado Mecânico,250.0,1,Cliente_18185,Presencial,Sudeste,250.0,Sudeste
52902,2024-10-08,São Paulo,"Monitor 27""",1200.0,1,Cliente_26606,Presencial,Sudeste,1200.0,Sudeste
4588,2024-10-08,São Paulo,"Monitor 27""",1200.0,1,Cliente_17028,Presencial,Sudeste,1200.0,Sudeste
97944,2024-10-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26266,Presencial,Sudeste,2200.0,Sudeste
16960,2024-10-08,São Paulo,"Monitor 27""",1200.0,2,Cliente_22347,Presencial,Sudeste,2400.0,Sudeste
61793,2024-10-08,São Paulo,Notebook HP,3200.0,1,Cliente_19249,Presencial,Sudeste,3200.0,Sudeste
25188,2024-10-08,São Paulo,Notebook HP,3200.0,1,Cliente_16438,Presencial,Sudeste,3200.0,Sudeste
7314,2024-10-08,São Paulo,Notebook Dell,3500.0,1,Cliente_25161,Presencial,Sudeste,3500.0,Sudeste
16892,2024-10-08,São Paulo,Notebook Dell,3500.0,1,Cliente_14422,Presencial,Sudeste,3500.0,Sudeste
58370,2024-10-08,São Paulo,iPhone 14,5500.0,1,Cliente_14608,Presencial,Sudeste,5500.0,Sudeste
49304,2024-10-08,São Paulo,Notebook Dell,3500.0,2,Cliente_11809,Presencial,Sudeste,7000.0,Sudeste
40890,2024-10-09,São Paulo,Cabo HDMI,40.0,1,Cliente_8107,Presencial,Sudeste,40.0,Sudeste
7499,2024-10-09,São Paulo,Mouse Gamer,120.0,1,Cliente_14568,Presencial,Sudeste,120.0,Sudeste
94616,2024-10-09,São Paulo,Mouse Gamer,120.0,1,Cliente_3507,Presencial,Sudeste,120.0,Sudeste
72275,2024-10-09,São Paulo,Mouse Gamer,120.0,1,Cliente_22161,Presencial,Sudeste,120.0,Sudeste
32223,2024-10-09,São Paulo,Mouse Gamer,120.0,1,Cliente_7319,Presencial,Sudeste,120.0,Sudeste
20285,2024-10-09,São Paulo,Mouse Gamer,120.0,2,Cliente_20301,Presencial,Sudeste,240.0,Sudeste
13150,2024-10-09,São Paulo,Teclado Mecânico,250.0,1,Cliente_21407,Presencial,Sudeste,250.0,Sudeste
41950,2024-10-09,São Paulo,Teclado Mecânico,250.0,2,Cliente_16137,Presencial,Sudeste,500.0,Sudeste
31767,2024-10-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18788,Presencial,Sudeste,2200.0,Sudeste
69318,2024-10-09,São Paulo,"Monitor 27""",1200.0,2,Cliente_26066,Presencial,Sudeste,2400.0,Sudeste
3393,2024-10-09,São Paulo,Notebook HP,3200.0,1,Cliente_1811,Presencial,Sudeste,3200.0,Sudeste
35858,2024-10-09,São Paulo,Notebook Dell,3500.0,1,Cliente_12073,Presencial,Sudeste,3500.0,Sudeste
25267,2024-10-09,São Paulo,iPhone 14,5500.0,1,Cliente_27952,Presencial,Sudeste,5500.0,Sudeste
24312,2024-10-09,São Paulo,iPhone 14,5500.0,2,Cliente_13318,Presencial,Sudeste,11000.0,Sudeste
20472,2024-10-09,São Paulo,iPhone 14,5500.0,3,Cliente_8142,Presencial,Sudeste,16500.0,Sudeste
81693,2024-10-09,São Paulo,iPhone 14,5500.0,3,Cliente_5091,Presencial,Sudeste,16500.0,Sudeste
51070,2024-10-10,São Paulo,Cabo HDMI,40.0,1,Cliente_15287,Presencial,Sudeste,40.0,Sudeste
90427,2024-10-10,São Paulo,Cabo HDMI,40.0,1,Cliente_6376,Presencial,Sudeste,40.0,Sudeste
78805,2024-10-10,São Paulo,Cabo HDMI,40.0,2,Cliente_1233,Presencial,Sudeste,80.0,Sudeste
2075,2024-10-10,São Paulo,Mouse Gamer,120.0,1,Cliente_19815,Presencial,Sudeste,120.0,Sudeste
95689,2024-10-10,São Paulo,Mouse Gamer,120.0,1,Cliente_27799,Presencial,Sudeste,120.0,Sudeste
40714,2024-10-10,São Paulo,Mouse Gamer,120.0,2,Cliente_4262,Presencial,Sudeste,240.0,Sudeste
20469,2024-10-10,São Paulo,Teclado Mecânico,250.0,1,Cliente_1341,Presencial,Sudeste,250.0,Sudeste
53952,2024-10-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_26912,Presencial,Sudeste,1200.0,Sudeste
80073,2024-10-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2093,Presencial,Sudeste,2200.0,Sudeste
78010,2024-10-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23783,Presencial,Sudeste,2200.0,Sudeste
75899,2024-10-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_6790,Presencial,Sudeste,2200.0,Sudeste
62406,2024-10-10,São Paulo,"Monitor 27""",1200.0,2,Cliente_2616,Presencial,Sudeste,2400.0,Sudeste
71368,2024-10-10,São Paulo,Notebook HP,3200.0,1,Cliente_12703,Presencial,Sudeste,3200.0,Sudeste
4169,2024-10-10,São Paulo,Notebook Dell,3500.0,1,Cliente_15043,Presencial,Sudeste,3500.0,Sudeste
85752,2024-10-10,São Paulo,Notebook Dell,3500.0,1,Cliente_5988,Presencial,Sudeste,3500.0,Sudeste
24193,2024-10-10,São Paulo,Notebook Dell,3500.0,1,Cliente_4367,Presencial,Sudeste,3500.0,Sudeste
45944,2024-10-10,São Paulo,Notebook Dell,3500.0,1,Cliente_21487,Presencial,Sudeste,3500.0,Sudeste
65080,2024-10-10,São Paulo,Smartphone Samsung,2200.0,2,Cliente_25836,Presencial,Sudeste,4400.0,Sudeste
3317,2024-10-10,São Paulo,iPhone 14,5500.0,1,Cliente_3863,Presencial,Sudeste,5500.0,Sudeste
91142,2024-10-10,São Paulo,iPhone 14,5500.0,1,Cliente_12316,Presencial,Sudeste,5500.0,Sudeste
92234,2024-10-10,São Paulo,Notebook HP,3200.0,2,Cliente_16025,Presencial,Sudeste,6400.0,Sudeste
40911,2024-10-10,São Paulo,Notebook HP,3200.0,2,Cliente_16685,Presencial,Sudeste,6400.0,Sudeste
4777,2024-10-10,São Paulo,iPhone 14,5500.0,5,Cliente_109,Presencial,Sudeste,27500.0,Sudeste
40472,2024-10-11,São Paulo,Cabo HDMI,40.0,1,Cliente_13463,Presencial,Sudeste,40.0,Sudeste
8978,2024-10-11,São Paulo,Cabo HDMI,40.0,1,Cliente_6340,Presencial,Sudeste,40.0,Sudeste
56414,2024-10-11,São Paulo,Cabo HDMI,40.0,2,Cliente_13280,Presencial,Sudeste,80.0,Sudeste
24084,2024-10-11,São Paulo,Mouse Gamer,120.0,1,Cliente_16085,Presencial,Sudeste,120.0,Sudeste
28767,2024-10-11,São Paulo,Mouse Gamer,120.0,1,Cliente_1260,Presencial,Sudeste,120.0,Sudeste
21192,2024-10-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_24059,Presencial,Sudeste,250.0,Sudeste
37635,2024-10-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_24820,Presencial,Sudeste,250.0,Sudeste
81302,2024-10-11,São Paulo,"Monitor 27""",1200.0,1,Cliente_26256,Presencial,Sudeste,1200.0,Sudeste
63215,2024-10-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12737,Presencial,Sudeste,2200.0,Sudeste
52281,2024-10-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9089,Presencial,Sudeste,2200.0,Sudeste
89281,2024-10-11,São Paulo,Notebook HP,3200.0,1,Cliente_5809,Presencial,Sudeste,3200.0,Sudeste
48981,2024-10-11,São Paulo,Notebook HP,3200.0,1,Cliente_22214,Presencial,Sudeste,3200.0,Sudeste
96300,2024-10-11,São Paulo,Notebook Dell,3500.0,1,Cliente_6728,Presencial,Sudeste,3500.0,Sudeste
58097,2024-10-11,São Paulo,Notebook Dell,3500.0,1,Cliente_12181,Presencial,Sudeste,3500.0,Sudeste
52062,2024-10-11,São Paulo,Notebook Dell,3500.0,1,Cliente_9495,Presencial,Sudeste,3500.0,Sudeste
24780,2024-10-11,São Paulo,Notebook Dell,3500.0,1,Cliente_17031,Presencial,Sudeste,3500.0,Sudeste
57358,2024-10-11,São Paulo,iPhone 14,5500.0,1,Cliente_29186,Presencial,Sudeste,5500.0,Sudeste
24895,2024-10-11,São Paulo,iPhone 14,5500.0,1,Cliente_17126,Presencial,Sudeste,5500.0,Sudeste
83312,2024-10-11,São Paulo,Notebook HP,3200.0,2,Cliente_23452,Presencial,Sudeste,6400.0,Sudeste
73512,2024-10-12,São Paulo,Cabo HDMI,40.0,1,Cliente_5835,Presencial,Sudeste,40.0,Sudeste
16674,2024-10-12,São Paulo,Cabo HDMI,40.0,1,Cliente_11203,Presencial,Sudeste,40.0,Sudeste
94176,2024-10-12,São Paulo,Cabo HDMI,40.0,2,Cliente_6449,Presencial,Sudeste,80.0,Sudeste
8919,2024-10-12,São Paulo,Cabo HDMI,40.0,3,Cliente_15559,Presencial,Sudeste,120.0,Sudeste
85899,2024-10-12,São Paulo,Mouse Gamer,120.0,1,Cliente_28551,Presencial,Sudeste,120.0,Sudeste
82927,2024-10-12,São Paulo,Mouse Gamer,120.0,1,Cliente_26888,Presencial,Sudeste,120.0,Sudeste
59392,2024-10-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_11039,Presencial,Sudeste,250.0,Sudeste
17729,2024-10-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_17987,Presencial,Sudeste,250.0,Sudeste
98085,2024-10-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_18109,Presencial,Sudeste,250.0,Sudeste
36995,2024-10-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_8938,Presencial,Sudeste,250.0,Sudeste
67175,2024-10-12,São Paulo,"Monitor 27""",1200.0,1,Cliente_2767,Presencial,Sudeste,1200.0,Sudeste
84752,2024-10-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12136,Presencial,Sudeste,2200.0,Sudeste
10365,2024-10-12,São Paulo,"Monitor 27""",1200.0,2,Cliente_18437,Presencial,Sudeste,2400.0,Sudeste
88859,2024-10-12,São Paulo,"Monitor 27""",1200.0,2,Cliente_6565,Presencial,Sudeste,2400.0,Sudeste
80291,2024-10-12,São Paulo,Notebook Dell,3500.0,1,Cliente_26522,Presencial,Sudeste,3500.0,Sudeste
35911,2024-10-12,São Paulo,Notebook Dell,3500.0,1,Cliente_21827,Presencial,Sudeste,3500.0,Sudeste
82637,2024-10-12,São Paulo,iPhone 14,5500.0,1,Cliente_17916,Presencial,Sudeste,5500.0,Sudeste
54343,2024-10-12,São Paulo,iPhone 14,5500.0,1,Cliente_29610,Presencial,Sudeste,5500.0,Sudeste
10079,2024-10-12,São Paulo,Notebook HP,3200.0,2,Cliente_4357,Presencial,Sudeste,6400.0,Sudeste
82853,2024-10-12,São Paulo,Notebook Dell,3500.0,2,Cliente_9398,Presencial,Sudeste,7000.0,Sudeste
26811,2024-10-12,São Paulo,Notebook Dell,3500.0,2,Cliente_1371,Presencial,Sudeste,7000.0,Sudeste
47114,2024-10-12,São Paulo,Notebook Dell,3500.0,5,Cliente_22270,Presencial,Sudeste,17500.0,Sudeste
32344,2024-10-13,São Paulo,Cabo HDMI,40.0,3,Cliente_6943,Presencial,Sudeste,120.0,Sudeste
30402,2024-10-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_21625,Presencial,Sudeste,250.0,Sudeste
