id_venda,data,loja,vendedor,produto,categoria,qtd,preco_unit,desconto,forma_pgto
965,2025-11-09,Bairro,Carla,Meia,Acessórios,5,19.9,0.05,Cartão
966,2025-11-05,centro ,Eduardo,Boné,Acessórios,1,49.9,0.0,Cartão
967,2025-11-28,Centro,Eduardo,Meia,Acessórios,1,19.9,0.05,Cartão
968,2025-06-27,Centro,Diego,Meia,Acessórios,2,19.9,0.0,Dinheiro
969,2025-11-21,Shopping,Ana,Meia,Acessórios,2,19.9,0.0,Pix
970,2025-03-31,Centro,Diego,Calça,Roupas,3,129.9,0.15,Cartão
971,2025-09-02,Shopping,Ana,Calça,Roupas,5,129.9,0.0,Pix
972,2025-07-05,Shopping,Eduardo,Camiseta,Roupas,3,59.9,0.0,Pix
973,2025-08-26,Centro,Bruno,Boné,Acessórios,5,49.9,0.1,Cartão
974,2025-11-22,Bairro,Eduardo,Camiseta,Roupas,1,59.9,0.15,Cartão
975,2025-01-11,Bairro,Bruno,Calça,Roupas,1,129.9,0.1,Dinheiro
976,2025-01-12,Bairro,Ana,Tênis,Calçados,3,249.9,0.05,Pix
977,2025-10-10,centro ,Ana,Camiseta,Roupas,4,59.9,0.0,Pix
978,2025-04-13,Centro,Ana,Boné,Acessórios,5,49.9,0.0,Cartão
979,2025-07-01,Bairro,Bruno,Boné,Acessórios,3,49.9,0.15,Dinheiro
980,2025-09-30,Shopping,Diego,Boné,Acessórios,5,49.9,0.0,Dinheiro
981,2025-10-15,centro ,Bruno,Tênis,Calçados,5,249.9,0.0,Cartão
982,2025-11-16,centro ,Diego,Camiseta,Roupas,3,59.9,0.05,Cartão
983,2025-08-23,Bairro,Carla,Boné,Acessórios,4,49.9,0.0,Cartão
984,2025-04-11,Centro,Eduardo,Tênis,Calçados,2,249.9,0.0,Cartão
985,2025-08-02,Shopping,Carla,Meia,Acessórios,3,19.9,0.0,Cartão
986,2025-05-19,Centro,Bruno,Tênis,Calçados,2,249.9,0.1,Cartão
987,2025-07-10,centro ,Diego,Calça,Roupas,4,129.9,0.05,Dinheiro
988,2025-06-20,Bairro,Carla,Camiseta,Roupas,5,59.9,0.1,Cartão
989,2025-11-30,centro ,Ana,Boné,Acessórios,3,49.9,0.15,Pix
990,2025-12-19,centro ,Carla,Boné,Acessórios,1,49.9,0.0,Dinheiro
991,2025-07-25,Bairro,Diego,Calça,Roupas,5,129.9,0.15,Cartão
992,2025-12-03,centro ,Diego,Calça,Roupas,1,129.9,0.1,Cartão
993,2025-10-10,Shopping,Eduardo,Tênis,Calçados,2,249.9,0.0,Dinheiro
994,2025-01-24,Centro,Bruno,Tênis,Calçados,1,249.9,0.05,Dinheiro
995,2025-07-18,Bairro,Eduardo,Meia,Acessórios,2,19.9,0.05,Dinheiro
996,2025-10-11,Bairro,Bruno,Meia,Acessórios,4,19.9,0.15,Cartão
997,2025-04-10,Centro,Ana,Boné,Acessórios,2,49.9,0.05,Pix
998,2025-05-07,centro ,Diego,Boné,Acessórios,4,49.9,0.1,Dinheiro
999,2025-05-12,Shopping,Bruno,Boné,Acessórios,1,49.9,0.0,Dinheiro
1000,2025-12-30,Bairro,Bruno,,Acessórios,3,19.9,0.0,Dinheiro
1001,2025-07-08,Bairro,Bruno,Tênis,Calçados,2,249.9,0.0,Pix
1002,2025-10-31,Centro,Bruno,Tênis,Calçados,4,249.9,0.05,Pix
1003,2025-12-01,centro ,Carla,Tênis,Calçados,4,249.9,0.15,Dinheiro
1004,2025-08-01,Bairro,Ana,Tênis,Calçados,3,249.9,0.05,Cartão
1005,2025-09-15,centro ,Carla,Tênis,Calçados,4,249.9,0.0,Pix
1006,2025-07-20,Bairro,Bruno,Tênis,Calçados,2,249.9,0.0,Cartão
1007,2025-12-23,Shopping,Diego,Meia,Acessórios,4,19.9,0.05,Dinheiro
1008,2025-06-04,Centro,Carla,Boné,Acessórios,5,49.9,0.05,Pix
1009,2025-05-17,centro ,Carla,Camiseta,Roupas,5,59.9,0.0,Cartão
1010,2025-11-19,centro ,Bruno,Meia,Acessórios,3,19.9,0.05,Dinheiro
1011,2025-10-29,Shopping,Eduardo,Tênis,Calçados,2,249.9,0.05,Dinheiro
1012,2025-06-10,Bairro,Diego,Meia,Acessórios,5,19.9,0.1,Pix
1013,2025-07-24,Centro,Bruno,Camiseta,Roupas,2,59.9,0.15,Cartão
1014,2025-03-06,centro ,Ana,Tênis,Calçados,2,249.9,0.05,Pix
1015,2025-01-12,Shopping,Ana,Camiseta,Roupas,1,59.9,0.0,Dinheiro
1016,2025-08-06,Shopping,Ana,Meia,Acessórios,4,19.9,0.05,Pix
1017,2025-11-29,centro ,Carla,Meia,Acessórios,4,19.9,0.0,Dinheiro
1018,2025-08-13,Shopping,Eduardo,,Acessórios,4,49.9,0.2,Dinheiro
1019,2025-12-28,Shopping,Bruno,Tênis,Calçados,1,249.9,0.05,Cartão
1020,2025-10-19,Centro,Diego,Boné,Acessórios,5,49.9,0.0,Dinheiro
1021,2025-05-23,Bairro,Ana,Boné,Acessórios,4,49.9,0.0,Pix
1022,2025-08-12,centro ,Carla,Camiseta,Roupas,5,59.9,0.0,Pix
1023,2025-12-29,Shopping,Eduardo,Boné,Acessórios,3,49.9,0.2,Pix
1024,2025-11-23,Shopping,Carla,,Calçados,5,249.9,0.0,Dinheiro
1025,2025-02-21,Bairro,Ana,Calça,Roupas,2,129.9,0.0,Cartão
1026,2025-12-28,Centro,Ana,Tênis,Calçados,5,249.9,0.0,Cartão
1027,2025-07-27,Bairro,Eduardo,Meia,Acessórios,4,19.9,0.2,Cartão
1028,2025-03-20,Centro,Bruno,Meia,Acessórios,1,19.9,0.0,Dinheiro
1029,2025-01-06,Shopping,Diego,Calça,Roupas,3,129.9,0.1,Cartão
1030,2025-07-29,centro ,Ana,Camiseta,Roupas,2,59.9,0.0,Cartão
1031,2025-05-01,centro ,Eduardo,Tênis,Calçados,3,249.9,0.0,Pix
1032,2025-08-09,centro ,Carla,Camiseta,Roupas,5,59.9,0.2,Cartão
1033,2025-04-14,Centro,Carla,Calça,Roupas,2,129.9,0.2,Cartão
1034,2025-11-14,Bairro,Ana,Calça,Roupas,3,129.9,0.0,Cartão
1035,2025-02-13,centro ,Diego,Meia,Acessórios,3,19.9,0.0,Cartão
1036,2025-02-14,centro ,Carla,Tênis,Calçados,3,249.9,0.1,Pix
1037,2025-06-09,Shopping,Carla,Meia,Acessórios,3,19.9,0.1,Pix
1038,2025-05-25,centro ,Diego,Calça,Roupas,3,129.9,0.1,Dinheiro
1039,2025-11-16,Bairro,Bruno,Calça,Roupas,3,129.9,0.0,Dinheiro
1040,2025-08-25,Shopping,Ana,Camiseta,Roupas,5,59.9,0.0,Pix
1041,2025-01-25,Bairro,Bruno,Meia,Acessórios,1,19.9,0.0,Dinheiro
1042,2025-11-25,centro ,Carla,Calça,Roupas,4,129.9,0.1,Pix
1043,2025-08-17,Bairro,Ana,Boné,Acessórios,3,49.9,0.15,Dinheiro
1044,2025-01-31,Shopping,Ana,Boné,Acessórios,4,49.9,0.0,Dinheiro
1045,2025-01-16,Bairro,Eduardo,Boné,Acessórios,5,49.9,0.1,Dinheiro
1046,2025-10-24,Shopping,Carla,Boné,Acessórios,5,49.9,0.15,Cartão
1047,2025-11-22,Bairro,Eduardo,Camiseta,Roupas,2,59.9,0.0,Dinheiro
1048,2025-04-23,Centro,Eduardo,Meia,Acessórios,1,19.9,0.0,Pix
1049,2025-04-25,Shopping,Bruno,Camiseta,Roupas,3,59.9,0.05,Pix
1050,2025-12-06,Centro,Diego,Camiseta,Roupas,1,59.9,0.05,Cartão
1051,2025-04-03,centro ,Eduardo,Tênis,Calçados,1,249.9,0.05,Cartão
1052,2025-12-08,Centro,Diego,Boné,Acessórios,4,49.9,0.0,Pix
1053,2025-03-30,Shopping,Diego,Boné,Acessórios,4,49.9,0.05,Pix
1054,2025-08-26,centro ,Diego,Boné,Acessórios,3,49.9,0.2,Pix
1055,2025-03-20,Shopping,Diego,Tênis,Calçados,1,249.9,0.15,Dinheiro
1056,2025-08-06,Centro,Carla,Boné,Acessórios,3,49.9,0.0,Dinheiro
1057,2025-04-04,Bairro,Diego,Tênis,Calçados,5,249.9,0.15,Dinheiro
1058,2025-12-07,Centro,Diego,Camiseta,Roupas,1,59.9,0.0,Pix
1059,2025-12-29,centro ,Diego,Calça,Roupas,3,129.9,0.0,Dinheiro
1060,2025-08-25,Centro,Ana,Tênis,Calçados,1,249.9,0.1,Pix
1061,2025-02-20,centro ,Eduardo,Boné,Acessórios,3,49.9,0.0,Cartão
1062,2025-02-05,Shopping,Diego,Camiseta,Roupas,4,59.9,0.1,Cartão
1063,2025-05-19,centro ,Diego,Calça,Roupas,5,129.9,0.05,Cartão
1064,2025-06-01,Centro,Eduardo,Camiseta,Roupas,4,59.9,0.05,Cartão
1065,2025-07-17,Bairro,Carla,Tênis,Calçados,4,249.9,0.05,Cartão
1066,2025-03-12,Bairro,Bruno,Camiseta,Roupas,1,59.9,0.15,Cartão
1067,2025-06-03,Bairro,Bruno,Meia,Acessórios,1,19.9,0.0,Cartão
1068,2025-08-01,centro ,Eduardo,Camiseta,Roupas,4,59.9,0.1,Dinheiro
1069,2025-03-23,Centro,Ana,Meia,Acessórios,4,19.9,0.1,Pix
1070,2025-12-17,Bairro,Eduardo,Tênis,Calçados,5,249.9,0.0,Cartão
1071,2025-08-26,Centro,Ana,Calça,Roupas,3,129.9,0.0,Dinheiro
1072,2025-07-05,Shopping,Bruno,Boné,Acessórios,3,49.9,0.05,Dinheiro
1073,2025-07-23,Bairro,Bruno,Meia,Acessórios,2,19.9,0.1,Cartão
1074,2025-09-10,Shopping,Bruno,Tênis,Calçados,4,249.9,0.0,Dinheiro
1075,2025-04-20,Centro,Ana,Camiseta,Roupas,5,59.9,0.0,Dinheiro
1076,2025-02-14,centro ,Ana,Meia,Acessórios,2,19.9,0.0,Cartão
1077,2025-05-14,Bairro,Eduardo,Tênis,Calçados,3,249.9,0.0,Pix
1078,2025-05-05,Centro,Bruno,Tênis,Calçados,5,249.9,0.1,Pix
1079,2025-08-27,centro ,Diego,Camiseta,Roupas,1,59.9,0.15,Cartão
1080,2025-03-18,Centro,Eduardo,Meia,Acessórios,3,19.9,0.05,Cartão
1081,2025-07-20,centro ,Carla,Camiseta,Roupas,5,59.9,0.1,Cartão
1082,2025-07-07,Bairro,Carla,Camiseta,Roupas,1,59.9,0.15,Cartão
1083,2025-02-25,Bairro,Diego,Camiseta,Roupas,1,59.9,0.05,Cartão
1084,2025-03-01,Centro,Ana,Calça,Roupas,4,129.9,0.2,Cartão
1085,2025-06-18,Shopping,Eduardo,Boné,Acessórios,4,49.9,0.0,Pix
1086,2025-03-26,centro ,Diego,Calça,Roupas,4,129.9,0.0,Dinheiro
1087,2025-05-07,Shopping,Bruno,Calça,Roupas,2,129.9,0.0,Pix
1088,2025-07-07,Centro,Diego,Boné,Acessórios,1,49.9,0.05,Cartão
1089,2025-02-02,Shopping,Eduardo,Meia,Acessórios,4,19.9,0.15,Pix
1090,2025-03-21,Bairro,Ana,Boné,Acessórios,5,49.9,0.0,Dinheiro
1091,2025-05-19,centro ,Bruno,Camiseta,Roupas,5,59.9,0.05,Dinheiro
1092,2025-01-10,centro ,Eduardo,Camiseta,Roupas,2,59.9,0.1,Pix
1093,2025-02-17,Centro,Bruno,Camiseta,Roupas,4,59.9,0.05,Cartão
1094,2025-09-22,Shopping,Diego,Calça,Roupas,3,129.9,0.15,Cartão
1095,2025-07-13,centro ,Bruno,Calça,Roupas,1,129.9,0.1,Pix
1096,2025-02-22,centro ,Bruno,Calça,Roupas,2,129.9,0.0,Dinheiro
1097,2025-10-26,centro ,Diego,Tênis,Calçados,1,249.9,0.05,Cartão
1098,2025-07-20,Shopping,Carla,Calça,Roupas,4,129.9,0.1,Pix
1099,2025-07-15,Shopping,Ana,Boné,Acessórios,3,49.9,0.0,Pix
1100,2025-06-02,centro ,Carla,Boné,Acessórios,2,49.9,0.05,Cartão
1101,2025-01-26,Shopping,Ana,Camiseta,Roupas,5,59.9,0.2,Pix
1102,2025-03-14,centro ,Eduardo,Calça,Roupas,5,129.9,0.0,Dinheiro
1103,2025-11-11,Centro,Bruno,Boné,Acessórios,2,49.9,0.0,Pix
1104,2025-11-26,Bairro,Diego,Camiseta,Roupas,2,59.9,0.0,Dinheiro
1105,2025-02-14,Centro,Carla,Tênis,Calçados,5,249.9,0.15,Pix
1106,2025-01-20,Bairro,Bruno,Tênis,Calçados,2,249.9,0.0,Cartão
1107,2025-10-08,Bairro,Eduardo,Calça,Roupas,4,129.9,0.0,Dinheiro
1108,2025-12-08,Centro,Diego,Tênis,Calçados,3,249.9,0.0,Pix
1109,2025-05-19,centro ,Carla,Boné,Acessórios,3,49.9,0.0,Dinheiro
1110,2025-02-16,Shopping,Diego,Meia,Acessórios,3,19.9,0.05,Pix
1111,2025-11-20,Bairro,Eduardo,Meia,Acessórios,4,19.9,0.05,Pix
1112,2025-04-12,Shopping,Eduardo,Boné,Acessórios,2,49.9,0.1,Dinheiro
1113,2025-03-18,Shopping,Diego,Tênis,Calçados,2,249.9,0.0,Cartão
1114,2025-08-13,Shopping,Eduardo,Boné,Acessórios,1,49.9,0.1,Pix
1115,2025-10-30,centro ,Bruno,Boné,Acessórios,3,49.9,0.1,Dinheiro
1116,2025-01-16,Shopping,Carla,Boné,Acessórios,3,49.9,0.1,Pix
1117,2025-10-13,Bairro,Diego,Tênis,Calçados,4,249.9,0.0,Cartão
1118,2025-07-18,Bairro,Diego,Camiseta,Roupas,1,59.9,0.15,Cartão
1119,2025-08-11,Shopping,Ana,Meia,Acessórios,1,19.9,0.0,Dinheiro
1120,2025-02-02,centro ,Ana,Calça,Roupas,2,129.9,0.05,Pix
1121,2025-12-11,centro ,Eduardo,Boné,Acessórios,1,49.9,0.0,Cartão
1122,2025-09-27,centro ,Bruno,Tênis,Calçados,2,249.9,0.0,Dinheiro
1123,2025-04-21,Centro,Carla,Calça,Roupas,3,129.9,0.0,Pix
1124,2025-02-26,centro ,Eduardo,Boné,Acessórios,5,49.9,0.1,Dinheiro
1125,2025-05-11,Centro,Bruno,Meia,Acessórios,2,19.9,0.05,Cartão
1126,2025-01-09,Centro,Diego,Tênis,Calçados,4,249.9,0.15,Pix
1127,2025-07-10,Bairro,Ana,Meia,Acessórios,5,19.9,0.1,Dinheiro
1128,2025-07-15,Centro,Diego,Tênis,Calçados,1,249.9,0.1,Cartão
1129,2025-12-31,centro ,Carla,Meia,Acessórios,2,19.9,0.05,Cartão
1130,2025-03-04,centro ,Ana,Meia,Acessórios,1,19.9,0.0,Dinheiro
1131,2025-07-09,Bairro,Ana,Camiseta,Roupas,1,59.9,0.0,Cartão
1132,2025-11-24,Centro,Eduardo,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1133,2025-05-24,Centro,Bruno,Camiseta,Roupas,1,59.9,0.0,Cartão
1134,2025-07-26,Shopping,Diego,Calça,Roupas,5,129.9,0.0,Dinheiro
1135,2025-10-10,Shopping,Carla,Tênis,Calçados,4,249.9,0.0,Dinheiro
1136,2025-12-28,Centro,Ana,Meia,Acessórios,1,19.9,0.2,Pix
1137,2025-08-03,centro ,Diego,Calça,Roupas,4,129.9,0.1,Cartão
1138,2025-08-25,centro ,Carla,Meia,Acessórios,2,19.9,0.0,Pix
1139,2025-02-21,centro ,Diego,Tênis,Calçados,4,249.9,0.0,Cartão
1140,2025-07-29,Bairro,Ana,Boné,Acessórios,4,49.9,0.1,Pix
1141,2025-02-23,centro ,Bruno,Meia,Acessórios,2,19.9,0.2,Pix
1142,2025-04-29,Bairro,Bruno,Meia,Acessórios,5,19.9,0.1,Pix
1143,2025-08-19,Shopping,Eduardo,Meia,Acessórios,5,19.9,0.1,Pix
1144,2025-08-06,Shopping,Ana,Meia,Acessórios,1,19.9,0.1,Pix
1145,2025-11-23,Shopping,Bruno,Calça,Roupas,2,129.9,0.15,Dinheiro
1146,2025-10-14,Bairro,Ana,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1147,2025-12-17,centro ,Bruno,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1148,2025-10-15,centro ,Carla,Boné,Acessórios,5,49.9,0.0,Cartão
1149,2025-03-19,Bairro,Carla,Calça,Roupas,4,129.9,0.0,Pix
1150,2025-01-26,Shopping,Diego,Boné,Acessórios,3,49.9,0.1,Pix
1151,2025-07-06,Shopping,Diego,Tênis,Calçados,5,249.9,0.05,Pix
1152,2025-10-02,Centro,Carla,Tênis,Calçados,2,249.9,0.15,Pix
1153,2025-03-23,centro ,Diego,Meia,Acessórios,1,19.9,0.05,Pix
1154,2025-07-15,Shopping,Ana,Boné,Acessórios,2,49.9,0.0,Pix
1155,2025-10-09,centro ,Carla,Camiseta,Roupas,2,59.9,0.05,Cartão
1156,2025-12-25,Bairro,Diego,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1157,2025-12-25,Shopping,Ana,Calça,Roupas,5,129.9,0.1,Dinheiro
1158,2025-09-07,Bairro,Bruno,Tênis,Calçados,5,249.9,0.0,Cartão
1159,2025-07-22,Centro,Ana,Camiseta,Roupas,3,59.9,0.05,Dinheiro
1160,2025-01-13,Bairro,Diego,Camiseta,Roupas,4,59.9,0.2,Pix
1161,2025-04-23,Shopping,Bruno,Camiseta,Roupas,1,59.9,0.05,Pix
1162,2025-07-06,Bairro,Diego,Meia,Acessórios,3,19.9,0.0,Cartão
1163,2025-01-02,centro ,Diego,Calça,Roupas,3,129.9,0.1,Pix
1164,2025-07-26,Shopping,Ana,Tênis,Calçados,5,249.9,0.0,Pix
1165,2025-03-15,Bairro,Ana,Camiseta,Roupas,2,59.9,0.1,Pix
1166,2025-03-11,Centro,Eduardo,Boné,Acessórios,5,49.9,0.1,Dinheiro
1167,2025-05-08,Bairro,Bruno,Tênis,Calçados,4,249.9,0.0,Cartão
1168,2025-12-03,Shopping,Eduardo,Calça,Roupas,1,129.9,0.0,Pix
1169,2025-02-28,centro ,Ana,Camiseta,Roupas,1,59.9,0.05,Cartão
1170,2025-11-24,Centro,Ana,Camiseta,Roupas,1,59.9,0.05,Pix
1171,2025-08-22,Bairro,Ana,Camiseta,Roupas,3,59.9,0.05,Pix
1172,2025-05-25,centro ,Diego,Calça,Roupas,1,129.9,0.05,Cartão
1173,2025-02-19,centro ,Ana,Tênis,Calçados,2,249.9,0.1,Dinheiro
1174,2025-09-04,centro ,Eduardo,,Roupas,2,59.9,0.0,Pix
1175,2025-03-30,centro ,Eduardo,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1176,2025-01-31,Bairro,Diego,Calça,Roupas,1,129.9,0.05,Dinheiro
1177,2025-11-13,Shopping,Eduardo,Boné,Acessórios,4,49.9,0.0,Dinheiro
1178,2025-06-08,Bairro,Diego,Meia,Acessórios,1,19.9,0.05,Pix
1179,2025-12-27,Shopping,Eduardo,Tênis,Calçados,3,249.9,0.0,Dinheiro
1180,2025-02-04,centro ,Eduardo,Boné,Acessórios,4,49.9,0.05,Dinheiro
1181,2025-06-03,Shopping,Bruno,Calça,Roupas,4,129.9,0.0,Pix
1182,2025-11-18,Centro,Eduardo,Meia,Acessórios,5,19.9,0.05,Dinheiro
1183,2025-01-02,Shopping,Diego,Boné,Acessórios,2,49.9,0.0,Pix
1184,2025-07-14,Shopping,Diego,Camiseta,Roupas,1,59.9,0.0,Dinheiro
1185,2025-12-08,Shopping,Eduardo,Boné,Acessórios,2,49.9,0.05,Cartão
1186,2025-03-21,Bairro,Ana,Tênis,Calçados,5,249.9,0.0,Cartão
1187,2025-10-02,Centro,Carla,Meia,Acessórios,3,19.9,0.1,Pix
1188,2025-04-05,centro ,Eduardo,Camiseta,Roupas,3,59.9,0.0,Dinheiro
1189,2025-02-26,Centro,Bruno,Calça,Roupas,5,129.9,0.0,Pix
1190,2025-02-21,Shopping,Carla,Boné,Acessórios,5,49.9,0.0,Pix
1191,2025-11-16,centro ,Eduardo,Meia,Acessórios,4,19.9,0.0,Pix
1192,2025-09-17,Bairro,Ana,Meia,Acessórios,2,19.9,0.0,Dinheiro
1193,2025-10-01,Centro,Carla,Calça,Roupas,2,129.9,0.05,Dinheiro
1194,2025-05-11,Bairro,Eduardo,Tênis,Calçados,1,249.9,0.0,Pix
1195,2025-12-12,centro ,Ana,Meia,Acessórios,3,19.9,0.0,Pix
1196,2025-08-21,Bairro,Diego,Tênis,Calçados,3,249.9,0.1,Dinheiro
1197,2025-05-02,Bairro,Carla,Boné,Acessórios,4,49.9,0.15,Dinheiro
1198,2025-05-27,Shopping,Ana,Camiseta,Roupas,1,59.9,0.2,Pix
1199,2025-05-24,Centro,Eduardo,Tênis,Calçados,4,249.9,0.0,Dinheiro
1200,2025-06-10,Centro,Eduardo,Tênis,Calçados,1,249.9,0.05,Cartão
